"No.","Time","Source","Destination","Protocol","Length","Info"
"2217","43.829739541","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2218","43.867121826","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2219","43.867692417","99.80.98.228","10.42.0.105","TCP","66","443  >  33896 [FIN, ACK] Seq=3113 Ack=626 Win=62208 Len=0 TSval=572228536 TSecr=4102642693"
"2220","43.878149364","10.42.0.105","99.80.98.228","TCP","54","33896  >  443 [RST] Seq=626 Win=0 Len=0"
"2221","43.878256919","10.42.0.105","99.80.98.228","TCP","54","33896  >  443 [RST] Seq=626 Win=0 Len=0"
"2222","43.879330119","10.42.0.105","99.80.98.228","TCP","66","33430  >  443 [ACK] Seq=625 Ack=3089 Win=74752 Len=0 TSval=4102642753 TSecr=572228495"
"2223","43.891178007","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"2224","43.896736470","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=5962 Ack=5047 Win=5744 Len=0"
"2225","43.905537626","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"2226","43.910057926","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2227","43.917756420","10.42.0.105","99.80.98.228","TCP","74","33444  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102642790 TSecr=0 WS=1024"
"2228","43.967595257","99.80.98.228","10.42.0.105","TCP","74","443  >  33444 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572228635 TSecr=4102642790 WS=128"
"2229","43.973685607","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102642846 TSecr=572228635"
"2230","43.977890816","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2231","44.022355337","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2232","44.022365967","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"2233","44.030829421","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102642903 TSecr=572228695"
"2234","44.030858254","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102642904 TSecr=572228695"
"2235","44.035662738","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2236","44.036143700","10.42.0.105","99.80.98.228","TLSv1.3","376","Application Data"
"2237","44.078892338","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2238","44.078896523","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2239","44.087307607","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [ACK] Seq=625 Ack=2544 Win=71680 Len=0 TSval=4102642960 TSecr=572228752"
"2240","44.126316164","99.80.98.228","10.42.0.105","TCP","66","443  >  33444 [ACK] Seq=2544 Ack=625 Win=62208 Len=0 TSval=572228800 TSecr=4102642909"
"2241","44.126905514","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2242","44.178995085","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"2243","44.181506336","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [ACK] Seq=625 Ack=3089 Win=74752 Len=0 TSval=4102643049 TSecr=572228801"
"2244","44.239799238","10.42.0.105","99.80.98.228","TCP","66","33900  >  443 [FIN, ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102643110 TSecr=572225788"
"2245","44.282509969","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2246","44.282515913","99.80.98.228","10.42.0.105","TCP","66","443  >  33900 [FIN, ACK] Seq=3114 Ack=626 Win=62208 Len=0 TSval=572228959 TSecr=4102643110"
"2247","44.286860232","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=5962 Ack=5178 Win=5613 Len=0"
"2248","44.289704908","10.42.0.105","99.80.98.228","TCP","54","33900  >  443 [RST] Seq=626 Win=0 Len=0"
"2249","44.452972968","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"2250","44.452998745","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"2251","44.455297719","10.42.0.230","10.42.0.105","UDP","184","51755  >  38900 Len=142"
"2252","44.545048408","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"2253","44.627485139","46.137.2.163","10.42.0.105","TCP","1414","443  >  35282 [ACK] Seq=48164 Ack=778 Win=62080 Len=1348 TSval=2161135931 TSecr=2516448544 [TCP segment of a reassembled PDU]"
"2254","44.627750971","46.137.2.163","10.42.0.105","TLSv1.3","516","Application Data, Application Data"
"2255","44.632484196","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=778 Ack=49512 Win=220160 Len=0 TSval=2516449803 TSecr=2161135931"
"2256","44.633027287","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=778 Ack=49962 Win=222208 Len=0 TSval=2516449804 TSecr=2161135931"
"2257","44.686069244","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=5178 Ack=6158 Win=8961 Len=0"
"2258","44.948654072","10.42.0.105","99.80.98.228","TCP","66","33912  >  443 [FIN, ACK] Seq=625 Ack=3089 Win=73728 Len=0 TSval=4102643813 TSecr=572226594"
"2259","44.997354876","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2260","44.997362616","99.80.98.228","10.42.0.105","TCP","66","443  >  33912 [FIN, ACK] Seq=3113 Ack=626 Win=62208 Len=0 TSval=572229665 TSecr=4102643813"
"2261","45.009087930","10.42.0.105","99.80.98.228","TCP","54","33912  >  443 [RST] Seq=626 Win=0 Len=0"
"2262","45.009116115","10.42.0.105","99.80.98.228","TCP","54","33912  >  443 [RST] Seq=626 Win=0 Len=0"
"2263","45.164462459","10.42.0.230","10.42.0.105","UDP","208","51755  >  38900 Len=166"
"2264","45.165025976","10.42.0.105","10.42.0.230","UDP","96","38899  >  38899 Len=54"
"2265","45.449527196","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"2266","45.449554807","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"2267","45.927506766","46.137.2.163","10.42.0.105","TCP","1414","443  >  35282 [ACK] Seq=49962 Ack=778 Win=62080 Len=1348 TSval=2161137239 TSecr=2516449804 [TCP segment of a reassembled PDU]"
"2268","45.927516229","46.137.2.163","10.42.0.105","TLSv1.3","516","Application Data, Application Data"
"2269","46.049617609","46.137.2.163","10.42.0.105","TCP","516","[TCP Retransmission] 443  >  35282 [PSH, ACK] Seq=51310 Ack=778 Win=62080 Len=450 TSval=2161137371 TSecr=2516449804"
"2270","46.216618656","10.42.0.105","99.80.98.228","TCP","66","33418  >  443 [FIN, ACK] Seq=625 Ack=3090 Win=74752 Len=0 TSval=4102645068 TSecr=572227871"
"2271","46.247101372","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2272","46.247111187","99.80.98.228","10.42.0.105","TCP","66","443  >  33418 [FIN, ACK] Seq=3114 Ack=626 Win=62208 Len=0 TSval=572230933 TSecr=4102645068"
"2273","46.321271204","46.137.2.163","10.42.0.105","TCP","1414","[TCP Retransmission] 443  >  35282 [ACK] Seq=49962 Ack=778 Win=62080 Len=1348 TSval=2161137643 TSecr=2516449804"
"2274","46.361863923","10.42.0.105","99.80.98.228","TCP","54","33418  >  443 [RST] Seq=626 Win=0 Len=0"
"2275","46.361945349","10.42.0.105","99.80.98.228","TCP","54","33418  >  443 [RST] Seq=626 Win=0 Len=0"
"2276","46.365716892","99.80.98.228","10.42.0.105","TCP","66","[TCP Retransmission] 443  >  33418 [FIN, ACK] Seq=3114 Ack=626 Win=62208 Len=0 TSval=572231052 TSecr=4102645068"
"2277","46.449244490","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"2278","46.449277379","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"2279","46.485667205","10.42.0.105","99.80.98.228","TCP","54","33418  >  443 [RST] Seq=626 Win=0 Len=0"
"2280","46.504005516","10.42.0.105","99.80.98.228","TCP","66","33420  >  443 [FIN, ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102645377 TSecr=572228173"
"2281","46.534496027","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2282","46.534505435","99.80.98.228","10.42.0.105","TCP","66","443  >  33420 [FIN, ACK] Seq=3113 Ack=625 Win=62208 Len=0 TSval=572231221 TSecr=4102645377"
"2283","46.537762165","10.42.0.105","99.80.98.228","TCP","54","33420  >  443 [RST] Seq=625 Win=0 Len=0"
"2284","46.538566570","10.42.0.105","99.80.98.228","TCP","54","33420  >  443 [RST] Seq=625 Win=0 Len=0"
"2285","46.611367332","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"2286","46.624907695","10.42.0.105","99.80.98.228","TCP","74","33458  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102645498 TSecr=0 WS=1024"
"2287","46.657128165","99.80.98.228","10.42.0.105","TCP","74","443  >  33458 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572231342 TSecr=4102645498 WS=128"
"2288","46.660919856","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2289","46.661558613","10.42.0.105","99.80.98.228","TCP","66","33458  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102645535 TSecr=572231342"
"2290","46.662389981","10.42.0.230","10.42.0.105","UDP","184","51755  >  38900 Len=142"
"2291","46.663080497","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2292","46.694846616","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2293","46.694856412","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"2294","46.696499703","10.42.0.105","99.80.98.228","TCP","66","33458  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102645570 TSecr=572231380"
"2295","46.697025053","10.42.0.105","99.80.98.228","TCP","66","33458  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102645570 TSecr=572231380"
"2296","46.699637933","64.233.167.188","10.42.0.105","TLSv1.3","90","Application Data"
"2297","46.701287539","10.42.0.105","64.233.167.188","TCP","66","57906  >  5228 [ACK] Seq=1051 Ack=1658 Win=69632 Len=0 TSval=4198208297 TSecr=1788886425"
"2298","46.702352832","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2299","46.702971719","10.42.0.105","99.80.98.228","TLSv1.3","375","Application Data"
"2300","46.716224102","10.42.0.105","64.233.167.188","TLSv1.3","92","Application Data"
"2301","46.728250025","64.233.167.188","10.42.0.105","TCP","66","5228  >  57906 [ACK] Seq=1658 Ack=1077 Win=268800 Len=0 TSval=1788886453 TSecr=4198208312"
"2302","46.733219361","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2303","46.733238435","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2304","46.735455372","10.42.0.105","99.80.98.228","TCP","66","33458  >  443 [ACK] Seq=624 Ack=2544 Win=71680 Len=0 TSval=4102645608 TSecr=572231419"
"2305","46.773320026","99.80.98.228","10.42.0.105","TCP","66","443  >  33458 [ACK] Seq=2544 Ack=624 Win=62208 Len=0 TSval=572231460 TSecr=4102645576"
"2306","46.775968814","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2307","46.827100462","10.42.0.105","99.80.98.228","TCP","66","33458  >  443 [ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102645697 TSecr=572231462"
"2308","46.834520568","10.42.0.105","99.80.98.228","TCP","66","33430  >  443 [FIN, ACK] Seq=625 Ack=3089 Win=74752 Len=0 TSval=4102645708 TSecr=572228495"
"2309","46.838227074","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"2310","46.849311427","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"2311","46.864858135","46.137.2.163","10.42.0.105","TCP","1414","[TCP Retransmission] 443  >  35282 [ACK] Seq=49962 Ack=778 Win=62080 Len=1348 TSval=2161138187 TSecr=2516449804"
"2312","46.866653148","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2313","46.866658167","99.80.98.228","10.42.0.105","TCP","66","443  >  33430 [FIN, ACK] Seq=3113 Ack=626 Win=62208 Len=0 TSval=572231552 TSecr=4102645708"
"2314","46.866708555","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=778 Ack=51310 Win=225280 Len=0 TSval=2516452038 TSecr=2161138187"
"2315","46.869052918","10.42.0.105","99.80.98.228","TCP","54","33430  >  443 [RST] Seq=626 Win=0 Len=0"
"2316","46.869083862","10.42.0.105","99.80.98.228","TCP","54","33430  >  443 [RST] Seq=626 Win=0 Len=0"
"2317","46.897149993","46.137.2.163","10.42.0.105","TCP","516","[TCP Retransmission] 443  >  35282 [PSH, ACK] Seq=51310 Ack=778 Win=62080 Len=450 TSval=2161138219 TSecr=2516452038"
"2318","46.900514982","10.42.0.105","46.137.2.163","TCP","66","35282  >  443 [ACK] Seq=778 Ack=51760 Win=228352 Len=0 TSval=2516452072 TSecr=2161138219"
"2319","46.906431000","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"2320","46.911205484","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2321","46.915064305","10.42.0.105","99.80.98.228","TCP","74","33462  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102645788 TSecr=0 WS=1024"
"2322","46.940855795","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=5309 Ack=6354 Win=8961 Len=0"
"2323","46.945822353","99.80.98.228","10.42.0.105","TCP","74","443  >  33462 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572231632 TSecr=4102645788 WS=128"
"2324","46.950416357","10.42.0.105","99.80.98.228","TCP","66","33462  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102645822 TSecr=572231632"
"2325","46.953592180","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2326","46.984846355","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2327","46.984859244","99.80.98.228","10.42.0.105","TLSv1.3","1104","Application Data, Application Data, Application Data"
"2328","46.989829765","10.42.0.105","99.80.98.228","TCP","66","33462  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102645863 TSecr=572231671"
"2329","46.990488207","10.42.0.105","99.80.98.228","TCP","66","33462  >  443 [ACK] Seq=251 Ack=2387 Win=71680 Len=0 TSval=4102645863 TSecr=572231671"
"2330","46.994498009","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2331","46.994660953","10.42.0.105","99.80.98.228","TLSv1.3","375","Application Data"
"2332","47.025747092","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2333","47.025753222","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2334","47.031603962","10.42.0.105","99.80.98.228","TCP","66","33462  >  443 [ACK] Seq=624 Ack=2545 Win=71680 Len=0 TSval=4102645905 TSecr=572231711"
"2335","47.064720262","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2336","47.114803487","10.42.0.105","99.80.98.228","TCP","66","33462  >  443 [ACK] Seq=624 Ack=3090 Win=74752 Len=0 TSval=4102645985 TSecr=572231749"
"2337","47.127114355","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"2338","47.134939885","10.42.0.105","99.80.98.228","TCP","66","33444  >  443 [FIN, ACK] Seq=625 Ack=3089 Win=74752 Len=0 TSval=4102646008 TSecr=572228801"
"2339","47.176006557","99.80.98.228","10.42.0.105","TLSv1.3","90","Application Data"
"2340","47.176012797","99.80.98.228","10.42.0.105","TCP","66","443  >  33444 [FIN, ACK] Seq=3113 Ack=626 Win=62208 Len=0 TSval=572231853 TSecr=4102646008"
"2341","47.181652522","10.42.0.105","99.80.98.228","TCP","54","33444  >  443 [RST] Seq=626 Win=0 Len=0"
"2342","47.181691263","10.42.0.105","99.80.98.228","TCP","54","33444  >  443 [RST] Seq=626 Win=0 Len=0"
"2343","47.208139614","10.42.0.105","10.42.0.230","UDP","114","38899  >  38899 Len=72"
"2344","47.212752342","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2345","47.214757744","10.42.0.105","99.80.98.228","TCP","74","33470  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102646088 TSecr=0 WS=1024"
"2346","47.247198764","99.80.98.228","10.42.0.105","TCP","74","443  >  33470 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572231932 TSecr=4102646088 WS=128"
"2347","47.254653465","10.42.0.105","99.80.98.228","TCP","66","33470  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102646125 TSecr=572231932"
"2348","47.254780835","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2349","47.287547798","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2350","47.288326907","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=6354 Ack=5440 Win=5351 Len=0"
"2351","47.288426277","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"2352","47.292028212","10.42.0.105","99.80.98.228","TCP","66","33470  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102646165 TSecr=572231972"
"2353","47.292074008","10.42.0.105","99.80.98.228","TCP","66","33470  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102646165 TSecr=572231972"
"2354","47.299729857","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2355","47.302813737","10.42.0.105","99.80.98.228","TLSv1.3","375","Application Data"
"2356","47.333443743","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2357","47.333451854","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2358","47.340354724","10.42.0.105","99.80.98.228","TCP","66","33470  >  443 [ACK] Seq=624 Ack=2544 Win=71680 Len=0 TSval=4102646214 TSecr=572232018"
"2359","47.375812917","99.80.98.228","10.42.0.105","TCP","66","443  >  33470 [ACK] Seq=2544 Ack=624 Win=62208 Len=0 TSval=572232060 TSecr=4102646170"
"2360","47.384604962","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2361","47.431119874","10.42.0.105","99.80.98.228","TCP","66","33470  >  443 [ACK] Seq=624 Ack=3089 Win=74752 Len=0 TSval=4102646301 TSecr=572232069"
"2362","47.445784869","54.196.253.244","10.42.0.230","TLSv1.2","185","Application Data"
"2363","47.446481888","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"2364","47.446510333","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"2365","47.539359510","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=6354 Ack=5571 Win=5220 Len=0"
"2366","47.782424658","10.42.0.230","10.42.0.105","UDP","184","51755  >  38900 Len=142"
"2367","47.919133134","WiZConne_2e:2f:aa","Broadcast","ARP","42","ARP Announcement for 10.42.0.230"
"2368","47.970729940","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"2369","47.971805016","10.42.0.105","10.42.0.230","UDP","113","38899  >  38899 Len=71"
"2370","47.971852923","10.42.0.105","99.80.98.228","TCP","74","33486  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102646844 TSecr=0 WS=1024"
"2371","48.003297081","99.80.98.228","10.42.0.105","TCP","74","443  >  33486 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572232689 TSecr=4102646844 WS=128"
"2372","48.010625032","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2373","48.012362460","10.42.0.230","10.42.0.105","UDP","184","51755  >  38900 Len=142"
"2374","48.060760393","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=5571 Ack=6550 Win=8961 Len=0"
"2375","48.115949999","10.42.0.105","99.80.98.228","TCP","66","33486  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102646985 TSecr=572232689"
"2376","48.117091333","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2377","48.148598029","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2378","48.148608436","99.80.98.228","10.42.0.105","TLSv1.3","1104","Application Data, Application Data, Application Data"
"2379","48.153020255","10.42.0.105","99.80.98.228","TCP","66","33486  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102647026 TSecr=572232834"
"2380","48.154102015","10.42.0.105","99.80.98.228","TCP","66","33486  >  443 [ACK] Seq=251 Ack=2387 Win=71680 Len=0 TSval=4102647027 TSecr=572232834"
"2381","48.161202762","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2382","48.161615448","10.42.0.105","99.80.98.228","TLSv1.3","374","Application Data"
"2383","48.167832361","10.42.0.230","54.196.253.244","TLSv1.2","250","Application Data"
"2384","48.194484978","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2385","48.194490441","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2386","48.211060493","10.42.0.105","99.80.98.228","TCP","66","33486  >  443 [ACK] Seq=623 Ack=2545 Win=71680 Len=0 TSval=4102647084 TSecr=572232878"
"2387","48.234525440","99.80.98.228","10.42.0.105","TCP","66","443  >  33486 [ACK] Seq=2545 Ack=623 Win=62208 Len=0 TSval=572232920 TSecr=4102647035"
"2388","48.235788312","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2389","48.254007458","10.42.0.105","10.42.0.230","UDP","113","38899  >  38899 Len=71"
"2390","48.257250331","54.196.253.244","10.42.0.230","TCP","54","8883  >  56712 [ACK] Seq=5571 Ack=6746 Win=8961 Len=0"
"2391","48.258137610","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
"2392","48.264653986","10.42.0.105","99.80.98.228","TCP","74","33500  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=4102647138 TSecr=0 WS=1024"
"2393","48.283062781","10.42.0.105","99.80.98.228","TCP","66","33486  >  443 [ACK] Seq=623 Ack=3090 Win=74752 Len=0 TSval=4102647153 TSecr=572232921"
"2394","48.295980274","99.80.98.228","10.42.0.105","TCP","74","443  >  33500 [SYN, ACK] Seq=0 Ack=1 Win=62643 Len=0 MSS=1360 SACK_PERM TSval=572232982 TSecr=4102647138 WS=128"
"2395","48.297569350","10.42.0.105","99.80.98.228","TCP","66","33500  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=4102647171 TSecr=572232982"
"2396","48.298468128","10.42.0.105","99.80.98.228","TLSv1.3","316","Client Hello"
"2397","48.299517666","54.196.253.244","10.42.0.230","TLSv1.2","184","Application Data"
"2398","48.331045121","99.80.98.228","10.42.0.105","TLSv1.3","1414","Server Hello, Change Cipher Spec, Application Data"
"2399","48.331054084","99.80.98.228","10.42.0.105","TLSv1.3","1103","Application Data, Application Data, Application Data"
"2400","48.336106088","10.42.0.105","99.80.98.228","TCP","66","33500  >  443 [ACK] Seq=251 Ack=1349 Win=68608 Len=0 TSval=4102647209 TSecr=572233017"
"2401","48.336749793","10.42.0.105","99.80.98.228","TCP","66","33500  >  443 [ACK] Seq=251 Ack=2386 Win=71680 Len=0 TSval=4102647210 TSecr=572233017"
"2402","48.339957055","10.42.0.105","99.80.98.228","TLSv1.3","130","Change Cipher Spec, Application Data"
"2403","48.341653464","10.42.0.105","99.80.98.228","TLSv1.3","374","Application Data"
"2404","48.373315567","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2405","48.373324585","99.80.98.228","10.42.0.105","TLSv1.3","145","Application Data"
"2406","48.410818859","99.80.98.228","10.42.0.105","TLSv1.3","611","Application Data"
"2407","48.415908641","10.42.0.105","99.80.98.228","TCP","374","[TCP Spurious Retransmission] 33500  >  443 [PSH, ACK] Seq=315 Ack=2386 Win=71680 Len=308 TSval=4102647289 TSecr=572233017"
"2408","48.446570816","::","ff02::1:ff7d:838c","ICMPv6","78","Neighbor Solicitation for fe80::c0a7:bb78:7d7d:838c"
"2409","48.446597261","fe80::c0a7:bb78:7d7d:838c","ff02::1","ICMPv6","86","Neighbor Advertisement fe80::c0a7:bb78:7d7d:838c (rtr, ovr) is at 2c:cf:67:1c:40:40"
"2410","48.448272337","99.80.98.228","10.42.0.105","TCP","78","[TCP Dup ACK 2406#1] 443  >  33500 [ACK] Seq=3089 Ack=623 Win=62208 Len=0 TSval=572233134 TSecr=4102647289 SLE=315 SRE=623"
"2411","48.473450211","54.196.253.244","10.42.0.230","TLSv1.2","184","Application Data"
"2412","48.475636305","10.42.0.230","54.196.253.244","TCP","54","56712  >  8883 [ACK] Seq=6746 Ack=5831 Win=4960 Len=0"
"2413","48.489637632","10.42.0.105","99.80.98.228","TCP","78","[TCP Window Update] 33500  >  443 [ACK] Seq=623 Ack=2386 Win=74752 Len=0 TSval=4102647361 TSecr=572233017 SLE=2465 SRE=2544"
"2414","48.489693466","10.42.0.105","99.80.98.228","TCP","78","[TCP Window Update] 33500  >  443 [ACK] Seq=623 Ack=2386 Win=76800 Len=0 TSval=4102647361 TSecr=572233017 SLE=2465 SRE=3089"
"2415","48.498407492","99.80.98.228","10.42.0.105","TCP","611","[TCP Retransmission] 443  >  33500 [PSH, ACK] Seq=2544 Ack=623 Win=62208 Len=545 TSval=572233184 TSecr=4102647289"
"2416","48.499979179","10.42.0.105","99.80.98.228","TCP","86","[TCP Dup ACK 2401#1] 33500  >  443 [ACK] Seq=623 Ack=2386 Win=76800 Len=0 TSval=4102647373 TSecr=572233017 SLE=2544 SRE=3089 SLE=2465 SRE=3089"
"2417","48.543456087","99.80.98.228","10.42.0.105","TCP","145","[TCP Retransmission] 443  >  33500 [PSH, ACK] Seq=2386 Ack=623 Win=62208 Len=79 TSval=572233228 TSecr=4102647373"
"2418","48.548041462","10.42.0.105","99.80.98.228","TCP","66","33500  >  443 [ACK] Seq=623 Ack=3089 Win=76800 Len=0 TSval=4102647421 TSecr=572233228"
"2419","48.707413751","10.42.0.105","10.42.0.230","UDP","113","38899  >  38899 Len=71"
"2420","48.708542326","10.42.0.230","10.42.0.105","UDP","101","38899  >  38899 Len=59"
